name,simulationIndex,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
Figure 4.3 - bridge,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,bridge,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,0,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,1,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-10-10-10-10-0-0-0-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,2,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-10-10-10-10-0-0-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,3,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-10-10-10-10-0-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,4,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-10-10-10-10-0-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,5,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-10-10-10-10-0],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,6,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[0-0-0-0-0-0-10-10-10-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,7,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-0-0-0-0-0-0-10-10-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,8,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-0-0-0-0-0-0-10-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,9,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-0-0-0-0-0-0-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,10,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,benign,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,11,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,12,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,13,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,14,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-10-10-10-10-10-10],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
Figure 4.3 - mozi,15,mnist,adam,rate_1em3,none,l2_5em3,batch_5,[10-10-10-10-0-0-0-0-0-0],num_10,mozi,all,label_flip_all,iter_300,none,n0,10,1,none,num_5
