name,simulationIndex,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
Figure 1.1 - bridge,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,9,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,10,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,11,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,12,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,13,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,14,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,15,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,16,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,17,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,18,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,19,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,20,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,21,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,22,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,23,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,24,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,25,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,26,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,27,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,28,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,29,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,30,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,31,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,32,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,33,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,34,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,35,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,36,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,37,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,38,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,39,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,40,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,41,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,42,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,43,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,44,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,45,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,46,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,47,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,48,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bridge,49,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bridge (b=1),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,9,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,10,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,11,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,12,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,13,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,14,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,15,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,16,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,17,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,18,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,19,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,20,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,21,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,22,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,23,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,24,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,25,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,26,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,27,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,28,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,29,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,30,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,31,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,32,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,33,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,34,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,35,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,36,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,37,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,38,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,39,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,40,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,41,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,42,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,43,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,44,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,45,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,46,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,47,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,48,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - mozi,49,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Mozi (frac=0.5),All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,0,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,1,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,2,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,3,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,4,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,5,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,6,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,7,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,8,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,9,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,10,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,11,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,12,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,13,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,14,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,15,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,16,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,17,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,18,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,19,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,20,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,21,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,22,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,23,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,24,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,25,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,26,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,27,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,28,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,29,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,30,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,31,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,32,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,33,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,34,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,35,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,36,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,37,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,38,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,39,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,40,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,41,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,42,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,43,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,44,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,45,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,46,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,47,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,48,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
Figure 1.1 - bristle,49,MNIST,Adam,1e-3,<none>,5e-3,5,[50-50-50-50-50-50-50-50-50-50],10,Bristle,All,Benign,200,-,0,10,1,<none>,0
